ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
1064,United Kingdom,42500,7,0,1,1,Remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
1065,United States,135000,19,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
1066,United States,90000,13,0,1,500,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Germany,51612.9032258064,5,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1068,Germany,1989.24731182796,3,0,1,1000,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
1069,United States,77000,4,1,0,10,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1070,United States,115000,10,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1071,United States,140000,20,1,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1072,United States,66000,4,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1073,Germany,55483.8709677419,11,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,United States,120000,20,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,United States,102000,9,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,United States,57000,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1077,Germany,53763.4408602151,5,0,0,1,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,1,1
1078,United Kingdom,71250,12,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,Germany,53763.4408602151,1,0,1,10000,Not remote,5,0,0,1,1,0,0,0,0,0,0,0,0,0
1080,United States,100000,15,0,0,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1081,United Kingdom,42500,1,0,1,5000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
1082,United States,110000,4,0,1,500,Not remote,10,1,0,0,0,0,0,0,0,0,0,1,0,1
1083,United States,102000,20,0,1,1000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,1
1084,Germany,66666.6666666667,8,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,Germany,15483.8709677419,1,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
1086,India,3171.3404786375,2,1,1,10,Remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,United States,125000,14,0,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1088,Canada,68181.8181818182,14,0,0,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1089,Canada,37878.7878787879,7,0,1,10000,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
1090,United Kingdom,52500,10,0,0,10000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
1091,Canada,47727.2727272727,4,1,1,10,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
1092,Canada,59090.9090909091,10,0,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
1093,United States,150000,20,0,1,100,Remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
1094,United States,120000,20,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1095,United States,68000,3,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,Germany,51612.9032258064,1,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1097,United States,100000,10,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1098,Germany,55913.9784946237,1,0,1,500,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
1099,United States,140000,20,0,1,100,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
1100,United Kingdom,56250,3,0,1,100,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
1101,Canada,98484.8484848485,20,1,1,10000,Not remote,10,0,1,0,0,0,0,0,0,0,1,0,0,1
1102,United States,49500,4,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
1103,United Kingdom,45000,2,0,0,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1104,Germany,64516.1290322581,9,1,1,10,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,1
1105,United States,103500,10,0,0,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1106,United States,103000,12,1,1,20,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,1
1107,United States,82000,6,0,1,1,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,Canada,50000,12,0,0,500,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0
1109,Canada,71969.696969697,5,0,1,20,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,United States,115000,5,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,Germany,73118.2795698925,20,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,United States,53000,1,1,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
1113,United Kingdom,62500,8,1,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,0
1114,United States,53000,3,0,1,10,Not remote,9,0,0,0,0,0,0,1,0,0,1,0,0,1
1115,Canada,41666.6666666667,11,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1116,United States,48000,7,0,1,1,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1117,Canada,39393.9393939394,1,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,United Kingdom,58750,5,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,Canada,64393.9393939394,13,0,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1120,Germany,3225.8064516129,4,1,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,1,0,0,0
1121,United States,80000,15,0,1,100,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
1122,United States,100000,20,0,0,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,United Kingdom,68750,6,1,1,10,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1124,United States,63000,4,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1125,Canada,51515.1515151515,20,1,0,1,Remote,7,0,1,1,1,1,1,0,0,0,1,0,1,1
1126,United States,175000,20,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
1127,United States,63000,3,1,1,1000,Not remote,7,1,0,1,0,0,0,0,0,1,0,0,0,0
1128,United States,90000,20,0,0,10000,Not remote,9,1,0,1,0,0,0,0,0,0,0,0,0,0
1129,United States,180000,12,0,1,1,Remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1
1130,United States,156000,9,1,1,100,Remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
1131,Canada,83333.3333333333,6,1,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,United States,153000,20,0,1,100,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,1,0
1133,Canada,14393.9393939394,1,0,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1134,United States,75000,20,0,1,500,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
1135,Canada,49242.4242424242,15,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1136,United States,80000,13,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,United States,130000,3,1,1,10,Not remote,8,0,0,0,1,0,0,0,1,0,1,0,0,0
1138,India,4551.46087211863,2,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,India,8456.90794303333,5,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1140,India,4404.63955366319,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,India,18352.66480693,4,0,1,10000,Not remote,4,0,0,1,0,0,0,0,0,0,1,0,0,0
1142,United States,113000,8,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
1143,Germany,46774.1935483871,6,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1144,United States,93000,6,0,0,10000,Not remote,7,0,0,1,0,1,0,0,1,0,0,0,0,0
1145,India,11745.7054764352,5,1,1,1000,Not remote,7,0,1,1,0,0,0,1,1,0,1,0,1,1
1146,United States,153000,9,0,0,1000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,Germany,58924.7311827957,7,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,Germany,59139.7849462366,9,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,United Kingdom,68750,7,1,1,20,Remote,8,0,0,1,0,0,1,0,0,0,0,1,0,1
1150,India,4404.63955366319,2,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
1151,India,6166.49537512847,1,1,1,20,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
1152,Germany,53763.4408602151,5,1,1,20,Not remote,8,0,0,1,1,1,0,0,0,0,0,0,0,0
1153,United Kingdom,58750,13,0,1,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1154,United Kingdom,62500,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,United Kingdom,38750,1,0,0,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1156,Germany,4838.70967741935,9,1,0,20,Not remote,10,0,0,0,1,0,0,0,0,0,1,0,0,1
1157,United Kingdom,65000,13,1,1,100,Not remote,7,0,0,1,1,1,0,0,0,0,0,0,0,1
1158,United Kingdom,42000,3,1,1,5000,Not remote,8,0,0,1,1,0,1,0,0,0,0,0,0,0
1159,India,13580.9719571282,8,0,1,10000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
1160,United Kingdom,35000,4,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1161,United Kingdom,27500,2,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,United Kingdom,137500,18,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,United Kingdom,100000,20,0,1,20,Not remote,8,0,0,0,1,1,0,0,0,0,0,0,1,1
1164,United Kingdom,48125,5,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,0
1165,United Kingdom,71250,9,0,1,1,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1
1166,United Kingdom,46875,5,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1167,Germany,23655.9139784946,2,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,1,1
1168,United Kingdom,45454.5454545455,18,0,0,20,Not remote,6,0,0,1,0,0,1,0,0,0,0,0,0,1
1169,United Kingdom,50000,4,0,1,1,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
1170,Germany,62365.5913978495,6,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1171,United Kingdom,65000,9,0,0,10000,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,0
1172,India,6753.78064895023,4,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,United States,87000,19,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1174,United Kingdom,30000,1,1,1,10,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
1175,United Kingdom,68750,16,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,India,4404.63955366319,0,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
1177,Germany,38709.6774193548,4,1,1,20,Not remote,8,1,1,1,0,1,0,0,0,0,1,0,1,1
1178,United States,103000,17,1,1,100,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,1,1
1179,United States,109720,12,0,1,10000,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,United States,25000,1,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
1181,India,13948.0252532668,1,1,1,100,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,0,1
1182,Germany,59139.7849462366,11,0,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
1183,United States,85000,6,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,Germany,64516.1290322581,20,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,Germany,48387.0967741935,5,0,1,1,Not remote,9,0,0,1,0,0,0,0,1,1,0,0,1,0
1186,United Kingdom,50000,4,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,United States,60000,2,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1188,Canada,79545.4545454545,17,0,1,1,Remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
1189,Canada,47727.2727272727,2,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1190,United States,93000,20,0,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
1191,United Kingdom,41250,6,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
1192,United States,110000,10,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1193,Germany,43010.752688172,4,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,United States,135000,15,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,United States,95000,4,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,Canada,30303.0303030303,9,1,1,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,United Kingdom,62500,14,0,1,10,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1198,Canada,53030.303030303,7,0,0,1,Not remote,10,0,1,0,0,0,0,0,0,0,1,0,1,1
1199,United States,170000,20,1,1,100,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,1,1
1200,United States,132000,10,0,0,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
1201,United States,111000,10,0,0,100,Remote,6,1,1,0,1,0,0,0,0,0,0,0,0,0
1202,United States,100000,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
1203,United States,136200,8,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,United States,79900,5,0,0,20,Not remote,9,0,1,0,0,0,1,0,0,0,0,0,0,1
1205,United States,104000,4,0,1,5000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1206,United States,124000,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1207,Germany,67741.935483871,6,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1208,United Kingdom,56250,13,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,United States,87500,4,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,United States,70000,4,0,1,10000,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,0
1211,United States,76000,2,0,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,United States,62000,1,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,United States,130000,4,0,1,100,Not remote,7,1,1,0,0,0,0,0,0,1,0,0,0,0
1214,Canada,37878.7878787879,5,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1215,United States,150000,2,0,1,1000,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,1
1216,United States,151000,20,0,1,10000,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,0
1217,Canada,49242.4242424242,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,Germany,50322.5806451613,9,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1219,United States,65000,3,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,United States,114000,10,0,0,500,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
1221,United States,70000,3,0,1,500,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,1,1
1222,United States,118000,6,1,0,10000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
1223,Germany,52258.064516129,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
1224,United States,120000,5,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
1225,Canada,60606.0606060606,4,1,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
1226,United States,130000,17,0,1,1000,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1227,Canada,94696.9696969697,5,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,1,1
1228,United States,81000,3,0,1,1000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
1229,United States,105000,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,United States,100000,20,0,0,500,Not remote,5,0,0,1,0,0,0,0,1,0,0,0,0,1
1231,United States,100000,18,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,United States,70000,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,United States,120000,4,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,United States,145000,4,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1235,United States,120000,20,1,1,100,Remote,10,0,0,1,0,1,1,0,0,0,0,0,1,1
1236,United States,114000,20,0,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
1237,United States,50000,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,United States,42500,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
1239,United States,112000,20,1,1,1000,Remote,8,1,0,0,1,0,0,0,0,1,0,0,0,1
1240,Canada,112878.787878788,20,0,1,10000,Remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
1241,United Kingdom,106250,13,0,1,5000,Not remote,8,1,1,1,1,0,0,0,0,0,1,0,0,1
1242,United States,55000,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1243,Canada,70454.5454545455,13,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1244,United States,90000,8,1,0,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1245,United States,90000,4,0,1,10000,Not remote,8,0,0,1,0,0,0,1,1,0,1,0,0,1
1246,United States,130000,12,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,United States,57000,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
1248,United States,70000,2,1,1,100,Not remote,6,1,0,0,0,0,1,0,0,0,1,0,0,1
1249,United States,125000,12,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
1250,United States,67000,4,1,1,1,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1
1251,United Kingdom,41250,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,India,5505.79944207899,1,0,0,10000,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1253,United States,95000,15,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1254,United States,120000,15,0,1,10000,Not remote,9,0,0,0,0,0,0,0,1,0,0,0,0,0
1255,Canada,69696.9696969697,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,United States,65000,13,0,1,100,Not remote,3,1,1,1,0,0,0,0,0,0,0,0,0,0
1257,United States,95000,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1258,United States,67500,3,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1259,United Kingdom,47625,9,0,0,10,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,United States,50000,1,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1261,United States,109000,15,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,0,1
1262,United States,77000,3,1,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
1263,United States,83000,8,0,0,1000,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
1264,United States,134000,2,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1265,United States,150000,12,0,1,100,Not remote,5,0,1,1,0,1,0,0,0,0,0,0,0,1
1266,United States,83000,3,0,0,1000,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
1267,United States,104000,12,1,0,5000,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
1268,United States,125000,7,1,1,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1269,United States,135000,15,0,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,1,1
1270,Canada,69696.9696969697,10,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1271,United States,63750,4,0,1,20,Remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
1272,United States,135000,9,0,1,10000,Not remote,9,0,0,0,1,0,0,0,0,1,0,0,0,1
1273,United States,150000,15,1,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,United States,100000,9,1,1,20,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,1
1275,United States,63000,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1276,United States,78000,10,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
1277,United States,140000,8,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,United States,137500,10,0,0,100,Remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
1279,United States,68040,2,1,0,100,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,0
1280,India,35971.2230215827,10,1,1,10000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
1281,United States,120000,5,0,1,5000,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1282,United States,65000,3,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,United States,116000,12,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1284,United States,175000,17,1,1,500,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1
1285,Canada,30303.0303030303,6,0,1,1,Remote,7,0,1,0,0,0,0,1,1,0,0,0,1,1
1286,United States,95000,1,1,1,100,Not remote,7,1,0,0,1,0,0,0,0,1,0,0,0,0
1287,United States,120000,5,1,1,20,Remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1288,United States,60000,8,1,0,20,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,United States,123000,4,1,1,10000,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1290,United States,95000,20,0,0,10,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
1291,United States,73400,9,0,1,1000,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
1292,Canada,98484.8484848485,8,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1293,United States,75000,20,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1294,United States,51200,1,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,1
1295,India,6166.49537512847,2,1,0,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
1296,India,13213.9186609896,6,0,1,10000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
1297,Canada,98484.8484848485,16,1,1,5000,Not remote,10,0,0,1,0,0,0,0,1,0,0,0,0,1
1298,United States,100000,3,0,1,20,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1299,Canada,90909.0909090909,5,0,1,20,Remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
1300,United States,135000,17,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1301,United States,108000,6,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
1302,United States,32000,2,0,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1303,United States,142000,3,1,1,10000,Not remote,8,0,0,1,0,1,0,0,0,0,0,1,0,0
1304,United States,92000,3,0,1,100,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
1305,United States,110000,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1306,Germany,55913.9784946237,7,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1307,United States,115000,10,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,India,29364.2636910879,3,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,0
1309,Germany,65591.3978494624,17,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1310,United States,130000,20,0,1,100,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,United Kingdom,78750,20,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,United States,100000,3,1,0,500,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1313,United Kingdom,78750,10,0,1,10000,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1314,India,10277.4922918808,3,1,1,10000,Not remote,3,0,0,0,0,0,0,0,0,0,1,0,0,1
1315,United Kingdom,87500,6,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
1316,Germany,46236.5591397849,10,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1317,Germany,50322.5806451613,8,0,1,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
1318,Germany,32258.064516129,1,0,0,1,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
1319,United Kingdom,32500,4,0,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
1320,United Kingdom,40600,3,1,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,1
1321,Germany,91397.8494623656,10,0,1,1000,Not remote,2,0,0,0,0,1,0,0,0,0,0,0,1,1
1322,Germany,48924.7311827957,8,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
1323,India,17618.5582146528,2,1,1,20,Not remote,10,1,0,1,0,0,0,0,0,1,1,0,1,0
1324,United Kingdom,43750,4,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
1325,Germany,34408.6021505376,1,0,1,1,Not remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,United Kingdom,46250,3,0,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
