ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
3881,United States,108000,10,0,0,1000,Not remote,10,0,1,1,0,1,0,0,0,0,1,0,1,1
3882,United States,75000,1,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3883,United States,67000,6,1,1,1,Not remote,7,0,1,1,1,1,0,0,0,0,0,0,1,1
3884,Canada,64393.9393939394,3,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3885,United States,67000,3,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,1,0,1
3886,United States,60000,1,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3887,United States,87000,13,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3888,United States,78000,1,1,1,20,Not remote,8,0,0,0,0,0,0,1,0,0,1,0,0,0
3889,United States,91000,20,0,1,10000,Not remote,5,0,0,1,0,0,1,0,0,0,0,0,1,1
3890,Canada,53030.303030303,9,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3891,United States,119000,12,0,0,1000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
3892,Canada,46212.1212121212,4,0,1,1,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3893,United States,52000,1,1,1,100,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3894,United States,80000,6,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3895,United States,115000,9,0,0,10000,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
3896,United States,60000,4,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3897,United States,87125,5,0,1,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3898,United Kingdom,68750,7,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,United States,104000,20,0,1,10000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0
3900,United States,60000,5,0,1,500,Not remote,8,0,1,0,1,0,0,0,0,0,0,0,0,1
3901,United States,20000,5,0,1,1,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
3902,United Kingdom,143750,17,1,0,10000,Not remote,9,0,0,0,1,0,0,0,0,1,0,0,0,0
3903,United Kingdom,95000,9,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
3904,United States,133000,7,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
3905,United States,85000,2,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3906,United States,170000,20,1,0,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3907,United States,110000,2,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
3908,United States,95000,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3909,United States,66114,16,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
3910,India,10864.7775657025,3,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,0
3911,United States,112000,6,0,1,20,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1
3912,United States,81000,7,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3913,India,6636.32359418588,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
3914,India,6606.95933049479,1,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3915,United States,165000,8,1,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,1,0,0,0
3916,United States,130000,6,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3917,United States,80000,3,0,1,100,Not remote,7,0,1,0,1,0,0,0,0,0,0,0,0,1
3918,Canada,28787.8787878788,1,0,0,1,Not remote,9,0,0,0,0,1,0,1,0,0,0,1,1,1
3919,United Kingdom,87500,8,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3920,India,12479.8120687124,8,1,1,10000,Not remote,7,1,0,0,0,0,0,0,0,0,1,0,1,1
3921,United Kingdom,53750,7,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,India,19086.7713992072,11,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3923,India,18352.66480693,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3924,United Kingdom,35625,2,0,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
3925,Germany,80645.1612903226,19,1,1,10000,Not remote,10,1,1,0,1,0,0,0,1,1,1,1,1,1
3926,United Kingdom,47500,6,1,1,1000,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
3927,Germany,51612.9032258064,6,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3928,India,13213.9186609896,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3929,India,16884.4516223756,6,0,1,10000,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3930,United Kingdom,78750,10,1,1,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
3931,United Kingdom,48750,20,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3932,United Kingdom,56250,5,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3933,Germany,51612.9032258064,7,1,1,500,Not remote,3,0,1,1,0,0,1,0,0,0,0,0,1,1
3934,United Kingdom,29375,1,0,0,100,Remote,8,0,0,0,0,1,0,0,0,0,0,0,0,0
3935,India,8075.17251504918,2,0,1,100,Not remote,8,0,0,0,0,0,0,1,0,0,1,0,0,0
3936,United States,87000,7,0,1,10000,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
3937,Germany,69892.4731182796,12,0,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
3938,United States,100000,20,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3939,Germany,53763.4408602151,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
3940,Germany,48924.7311827957,9,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
3941,United States,57500,6,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3942,Canada,67575.7575757576,11,1,1,20,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
3943,United Kingdom,62500,6,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3944,United Kingdom,52500,4,0,1,100,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
3945,United Kingdom,50000,8,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,1,1
3946,United States,80000,4,1,0,10000,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3947,United States,45700,1,1,1,20,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,1,1
3948,United States,75000,5,0,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,1,0,0,1
3949,Canada,48484.8484848485,12,0,1,10,Not remote,5,0,0,1,0,0,0,0,0,0,1,0,0,1
3950,United States,58000,3,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3951,Germany,43010.752688172,3,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,1,1
3952,United States,92000,9,0,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,1,1,1
3953,United States,110000,4,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3954,Germany,75268.8172043011,20,1,0,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,1,1
3955,United States,90000,20,0,1,10,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
3956,United States,178000,20,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
3957,Canada,9090.90909090909,17,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,1,0,0,0,1
3958,United States,93000,20,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
3959,United States,135000,9,1,1,1000,Remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3960,United States,100000,20,1,1,10,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
3961,Germany,40860.2150537634,8,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,United States,115000,20,0,0,20,Remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
3963,United States,65000,2,0,1,1000,Not remote,8,0,1,1,0,0,0,0,0,0,0,1,1,1
3964,United States,136000,11,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,Canada,77272.7272727273,20,0,1,500,Remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
3966,Canada,34090.9090909091,2,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3967,United States,116000,11,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1
3968,United States,75000,4,1,1,10,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1
3969,United States,110000,3,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3970,India,11011.598884158,3,0,1,5000,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1
3971,United Kingdom,36250,10,0,1,1,Not remote,9,1,0,1,1,0,1,0,0,1,1,1,0,1
3972,United States,87500,11,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
3973,United States,52000,1,1,1,20,Not remote,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3974,Germany,40860.2150537634,3,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3975,United States,168000,10,1,1,10,Remote,8,0,0,0,1,0,0,0,0,0,0,0,0,1
3976,United States,55000,2,0,1,500,Not remote,10,0,0,0,0,1,0,0,0,0,1,0,1,1
3977,United States,145000,2,1,1,100,Not remote,7,0,0,0,1,0,1,0,0,0,0,0,0,0
3978,Germany,80645.1612903226,20,0,1,10000,Not remote,10,0,0,1,1,0,1,0,0,0,0,1,1,0
3979,United Kingdom,56250,6,0,1,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3980,Germany,51612.9032258064,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3981,United States,96000,6,1,1,1,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3982,United Kingdom,118750,7,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3983,United States,110000,20,1,0,1,Not remote,7,0,1,1,0,1,0,0,0,0,0,0,1,1
3984,United States,110000,20,0,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
3985,Germany,66666.6666666667,16,1,0,20,Not remote,9,0,1,1,0,1,0,0,0,0,1,1,0,1
3986,United States,140000,9,0,1,1000,Remote,10,0,1,0,0,1,0,0,0,0,0,0,1,1
3987,United States,65000,3,0,1,20,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
3988,United States,120000,19,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3989,United States,112000,15,1,1,1000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
3990,India,2936.42636910879,9,0,0,5000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3991,United States,127000,20,1,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3992,United States,90000,18,0,0,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
3993,United States,130000,12,0,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3994,India,5138.74614594039,3,1,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3995,India,6562.91293495816,1,0,1,10000,Not remote,3,0,1,0,0,0,0,0,0,0,0,0,1,1
3996,United States,150000,16,1,1,10000,Not remote,8,1,0,0,0,0,0,0,0,1,0,0,0,0
3997,United States,79000,14,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3998,United States,75000,2,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3999,United States,108000,18,1,1,20,Not remote,10,0,1,1,0,1,1,0,0,0,1,1,1,1
4000,United States,120000,15,1,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
4001,United States,70000,2,0,1,10000,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
4002,United Kingdom,50000,4,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4003,United Kingdom,58064.5161290323,7,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4004,Canada,49242.4242424242,9,0,0,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4005,United Kingdom,48750,5,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
4006,Canada,72727.2727272727,9,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4007,United States,45000,1,0,1,1,Not remote,7,0,0,0,0,0,1,0,0,0,1,0,0,1
4008,United States,125000,8,1,1,100,Not remote,10,0,0,1,0,1,0,0,0,0,0,0,0,1
4009,United States,70000,5,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4010,United States,95000,14,0,1,10000,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,1,0
4011,Canada,43939.3939393939,3,1,1,500,Not remote,9,1,1,1,1,0,1,0,1,0,1,0,0,1
4012,United Kingdom,40000,1,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4013,India,3523.71164293055,3,1,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
4014,United States,93000,12,0,1,10000,Not remote,6,1,0,1,1,0,0,0,0,0,0,0,0,0
4015,Germany,59139.7849462366,7,1,0,1,Remote,6,0,1,1,0,1,1,0,0,0,0,0,1,1
4016,Canada,50757.5757575758,10,0,0,500,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
4017,Germany,53763.4408602151,4,0,1,20,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,1,0
4018,United States,98000,4,0,1,10000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
4019,United States,85000,12,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,United Kingdom,62500,10,0,1,20,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
4021,United States,96000,19,0,0,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4022,United States,83000,5,0,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4023,United States,99000,7,1,1,5000,Not remote,7,0,0,0,0,1,0,0,0,0,0,1,0,1
4024,Canada,45454.5454545455,11,1,1,100,Not remote,7,1,1,0,1,1,1,0,0,1,1,1,1,1
4025,United States,72000,7,0,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
4026,United States,115000,12,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4027,United States,42000,4,1,1,10000,Not remote,8,0,0,1,1,0,0,1,0,0,1,0,0,1
4028,Canada,49242.4242424242,5,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4029,United Kingdom,47500,11,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4030,United Kingdom,42750,1,0,0,1000,Not remote,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4031,Germany,46236.5591397849,14,0,1,100,Not remote,2,0,1,1,0,1,0,0,0,0,0,0,1,1
4032,United Kingdom,64062.5,9,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,1,1
4033,India,22023.197768316,7,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4034,United Kingdom,47500,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4035,United States,120000,5,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4036,United States,120000,16,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,United Kingdom,36875,3,0,1,20,Not remote,6,0,1,1,0,1,0,0,0,0,0,0,1,1
4038,United States,60000,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4039,United States,170000,16,1,1,10000,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
4040,United States,120000,19,1,1,100,Remote,10,0,0,0,0,1,0,0,0,0,1,0,1,1
4041,United States,72000,6,0,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4042,United States,110000,6,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,United States,120000,4,1,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
4044,Canada,53030.303030303,10,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4045,United States,120000,3,1,1,5000,Not remote,10,0,0,0,1,0,0,0,0,1,0,0,0,1
4046,United States,125000,11,0,1,1,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,0,1
4047,Canada,71000,6,1,1,100,Not remote,5,0,0,0,1,1,0,0,0,0,0,0,0,1
4048,United States,120000,6,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4049,United States,172000,12,0,1,500,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
4050,United States,106000,10,1,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4051,United Kingdom,43750,6,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4052,United States,60000,4,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4053,Canada,42424.2424242424,1,1,1,5000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
4054,Canada,53030.303030303,5,0,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4055,United States,25000,2,0,1,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4056,United States,68000,1,1,0,20,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
4057,United States,104000,20,0,0,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
4058,India,5872.85273821759,2,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
4059,Canada,47348.4848484848,3,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,0
4060,United States,100000,16,0,1,20,Remote,8,0,0,1,0,0,0,0,1,0,0,0,0,0
4061,United States,60000,19,0,0,1000,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,0
4062,Canada,47727.2727272727,20,0,1,500,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
4063,United States,80000,3,0,1,10,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,1,1
4064,United States,88000,10,1,1,500,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
4065,United States,100000,16,1,1,10000,Not remote,9,1,1,0,0,1,1,0,0,0,0,0,1,0
4066,United States,45000,2,0,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
4067,United Kingdom,43750,8,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
4068,United Kingdom,58750,19,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,United States,92000,10,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4070,United States,110000,1,0,1,500,Remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
4071,United States,70000,16,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
4072,United States,60000,2,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4073,United States,50000,0,0,1,500,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
4074,United States,165000,20,0,0,5000,Not remote,6,0,0,0,1,0,1,0,0,0,0,0,0,1
4075,United States,70000,2,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,1,0,0
4076,United States,125000,17,0,1,20,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,1,1
4077,Canada,59090.9090909091,10,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4078,United States,30000,8,1,1,20,Not remote,6,0,0,1,0,1,0,1,1,0,1,0,0,1
4079,United States,75000,20,0,1,100,Not remote,4,0,1,1,0,0,0,0,0,0,0,0,1,1
4080,Canada,43181.8181818182,2,0,0,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,0
4081,United States,135000,3,1,1,10000,Not remote,6,0,0,1,1,0,1,0,0,0,0,0,0,0
4082,United States,130000,17,1,0,500,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4083,Canada,60606.0606060606,1,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
4084,Canada,55303.0303030303,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
4085,United States,70000,3,0,1,500,Not remote,6,1,1,1,0,1,0,0,0,0,0,0,1,1
4086,United States,108000,5,0,1,10000,Remote,7,1,0,0,0,0,0,0,0,1,0,0,0,0
4087,United States,195000,16,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
4088,Canada,96969.696969697,10,0,1,10000,Not remote,4,0,0,0,0,0,1,0,0,0,0,0,0,0
4089,India,10571.1349287917,5,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4090,India,17618.5582146528,2,0,1,1,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
4091,United Kingdom,43750,3,1,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4092,Germany,45161.2903225806,5,0,1,1000,Not remote,2,0,0,1,0,0,0,0,0,0,0,0,0,1
4093,United States,115000,12,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4094,United Kingdom,52500,4,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
4095,Canada,58333.3333333333,20,1,1,20,Not remote,10,1,1,1,1,0,1,1,0,0,1,1,1,1
4096,United States,34000,2,1,1,10,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
4097,United States,68000,2,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4098,United States,125000,4,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1
4099,United States,74500,5,0,1,500,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4100,United States,100000,1,0,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
4101,United States,127000,4,1,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
4102,Canada,71969.696969697,11,1,1,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
4103,United States,130000,15,0,0,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
4104,United Kingdom,41250,8,0,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4105,United Kingdom,53750,3,0,1,500,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4106,United States,50000,3,0,0,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
4107,United Kingdom,40000,2,0,1,10000,Not remote,7,0,0,0,0,1,1,0,0,0,0,0,0,0
4108,United States,110000,7,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
4109,Canada,36363.6363636364,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4110,United States,105000,6,1,1,10000,Not remote,9,0,0,1,1,0,0,0,0,1,1,0,0,1
4111,Germany,79569.8924731183,12,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4112,India,1497.57744824549,0,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
4113,Germany,48387.0967741935,6,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
4114,Canada,37878.7878787879,3,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4115,United States,125000,12,1,1,10000,Not remote,8,0,1,1,0,1,0,0,0,0,1,0,1,1
4116,United Kingdom,62500,7,0,1,10,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
4117,United States,62000,5,0,1,500,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,0
4118,United States,110000,5,0,1,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4119,United States,75000,5,1,1,10,Not remote,5,0,0,0,1,0,0,0,0,0,1,0,0,1
4120,United Kingdom,131250,20,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,Canada,26515.1515151515,3,0,1,1,Not remote,9,0,1,1,0,0,1,0,0,0,1,0,1,1
4122,Germany,80645.1612903226,14,1,1,1000,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,1
4123,United Kingdom,34375,6,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4124,India,17618.5582146528,3,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
4125,Germany,14051.6129032258,4,0,1,10000,Not remote,10,1,0,0,0,1,0,0,0,1,0,0,1,0
4126,United States,110000,20,0,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,Germany,59139.7849462366,4,1,1,1,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1
4128,Canada,113636.363636364,15,0,0,1000,Not remote,9,0,1,0,0,1,0,0,0,0,1,0,0,1
4129,United Kingdom,50000,6,0,0,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4130,United States,112500,12,1,1,100,Not remote,7,0,0,0,1,1,0,0,0,0,0,0,0,1
4131,United States,118000,18,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4132,United States,137000,10,0,0,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
4133,United Kingdom,52500,13,1,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1
4134,United States,117300,7,1,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4135,United States,144550,10,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0
4136,United States,165000,20,0,1,1000,Remote,9,0,0,1,0,1,0,0,0,0,1,0,0,1
4137,United States,45000,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4138,United Kingdom,33750,4,0,0,10000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,0
4139,United Kingdom,35000,1,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,1,1
4140,United Kingdom,68750,9,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4141,United Kingdom,33750,4,0,1,10,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,1
4142,United States,160000,20,1,0,10000,Not remote,6,1,1,1,0,1,0,0,1,1,0,0,0,1
4143,United States,66800,5,0,1,10000,Not remote,2,0,0,1,1,0,0,0,1,0,1,0,0,1
