id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
4b3sAxlH3wN8fdfXERRGWj,If It Kills Me,37,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,11,273653,0.632,0.429,e,-6.784,minor,0.0381,0.0448,0,0.132,0.521,143.795,4,Jason Mraz
6MevqVHN7ZhPHza4dyW5XT,A Beautiful Mess,43,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,12,337973,0.534,0.233,e,-12.055,major,0.0337,0.285,0,0.209,0.14,119.681,3,Jason Mraz
384ft9nYgu5fpnbeSMXkMo,I'm Yours - From the Casa Nova Sessions,48,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,13,287093,0.518,0.208,a,-10.253,major,0.0358,0.9,0,0.0963,0.517,140.99,4,Jason Mraz
7aKiTB0GHIxQ6FzSd42cVp,A Beautiful Mess - From the Raining Jane Sessions,34,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,14,317133,0.678,0.218,e,-10.165,major,0.0369,0.65,0,0.202,0.239,119.785,3,Jason Mraz
5EShFPc0rLTHE2NaXlDume,Live High - From the Avocado Salad Sessions,33,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,15,241813,0.79,0.314,a,-11.023,major,0.0918,0.772,0,0.318,0.831,86.069,4,Jason Mraz
4oMM5SNyReTkWxkFS6CJBN,If It Kills Me - From the Casa Nova Sessions,34,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,16,300653,0.608,0.271,d,-7.186,major,0.0455,0.599,0,0.113,0.318,138.169,4,Jason Mraz
6VOlbywGMxBZ7fIlIlNhVQ,Make It Mine - From the Casa Nova Sessions,33,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,17,203293,0.789,0.381,g,-8.754,major,0.0998,0.414,0,0.11,0.456,138.073,4,Jason Mraz
4x3lPTB6wzpwA32liJXO67,Butterfly - From the Casa Nova Sessions,33,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,18,310653,0.682,0.395,f,-10.188,minor,0.113,0.696,0,0.113,0.625,105.912,4,Jason Mraz
3SilXXlKcKTxdIW1jSAfss,Only Human - From the Casa Nova Sessions,29,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,19,287000,0.637,0.41,a,-8.78,minor,0.0326,0.625,1.91e-6,0.105,0.21,141.067,4,Jason Mraz
2FiHYjZn3IMbkPCnhcyBqT,The Dynamo of Volition - From the All Night Sessions,29,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,20,263000,0.692,0.335,b,-12.709,minor,0.0816,0.63,0,0.107,0.472,117.921,4,Jason Mraz
4mAIfqhdsleDmcrA2FGZkj,Love for a Child - From the Casa Nova Sessions,29,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,21,233626,0.575,0.161,b,-12.284,minor,0.0453,0.9,0,0.0906,0.515,137.513,4,Jason Mraz
4bx7VFuRSNrH1f2x2zZal2,Coyotes - From For a Girl in New York Sessions,29,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,22,259986,0.726,0.432,f,-10.674,minor,0.237,0.725,0,0.156,0.125,98.852,4,Jason Mraz
2lxeD9NPeddR6LI5bmGfQw,Man Gave Names to All the Animals - From the Gospel Collection Sessions,30,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,23,258160,0.83,0.444,e,-12.578,major,0.116,0.249,0,0.0482,0.667,95.975,4,Jason Mraz
6HsL3NT4niSrf4wvG0Mbwn,Mudhouse / Gypsy MC - Live in Amsterdam,30,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,24,419853,0.637,0.738,e,-9.479,minor,0.182,0.555,0,0.838,0.664,102.415,4,Jason Mraz
2eA84oI2fHVrddTBEcMYR9,Make It Mine - Live,29,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,25,210212,0.65,0.417,e,-12.79,minor,0.391,0.779,0,0.777,0.588,150.36,4,Jason Mraz
3Da88gQb83dmuNi5kdSlgy,Life Is Wonderful - Live in Amsterdam,33,1UwzOp5hn3lAbOqsAfXBw8,We Sing. We Dance. We Steal Things.,26,26,275330,0.361,0.312,b,-13.247,major,0.0402,0.836,0,0.957,0.495,182.948,4,Jason Mraz
6gOxKOdSzyGiH2kvyppJ9i,Running,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,1,399093,0.584,0.251,f#,-13.038,major,0.113,0.79,0,0.122,0.41,106.488,4,Jason Mraz
4ZBVkrDINAd9aprURGHhav,Did I Fool Ya?,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,2,282706,0.711,0.485,f,-9.723,minor,0.058,0.836,8.08e-4,0.486,0.805,98.673,4,Jason Mraz
2OK0Jbl2kcEkDf221aWBWB,Little You & I,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,3,337466,0.613,0.353,g,-10.339,major,0.0797,0.747,7.65e-5,0.596,0.36,142.946,4,Jason Mraz
70ihkWuXHvsWs1a2NByYJ8,You & I Both,42,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,4,213893,0.597,0.345,g,-10.405,major,0.0549,0.789,0,0.629,0.391,108.454,4,Jason Mraz
4UYNHzyxCeOm2N6Yuq75yu,1000 Things,44,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,5,212773,0.638,0.494,g,-10.48,major,0.155,0.836,2.15e-4,0.687,0.467,108.244,4,Jason Mraz
0XPSu5jU5KwV6tsyf63FJt,Unfold,44,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,6,215400,0.682,0.37,e,-9.832,major,0.0432,0.812,2.96e-6,0.455,0.477,112.13,4,Jason Mraz
5Oo3keOfcfPcZ9XdbxEPjT,Dream Life of Rand McNally,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,7,555093,0.808,0.489,b,-10.792,major,0.0599,0.792,4.76e-5,0.694,0.685,112.568,4,Jason Mraz
7jIOfVSTZWb2Qvr9KhA4r1,Halfway Home,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,8,286173,0.506,0.134,f#,-12.107,minor,0.0493,0.829,0,0.402,0.122,118.848,4,Jason Mraz
44LLC68TBQfZ88u3FoRFYO,Bright Eyes,26,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,9,237293,0.521,0.107,c,-12.69,major,0.0417,0.864,0,0.367,0.334,96.658,4,Jason Mraz
1jCNZGXATpwbQPmK4090x8,After an Afternoon,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,10,193373,0.554,0.141,a,-14.686,major,0.084,0.881,4.92e-6,0.65,0.296,137.632,5,Jason Mraz
1kk0Zd9QipIB9kAlWt8LzU,Conversation With Myself,25,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,11,358266,0.677,0.418,f#,-12.133,minor,0.0612,0.797,4.53e-5,0.687,0.67,108.779,4,Jason Mraz
4OjosZevoISsNKOEmD1Sj8,Common Pleasure,24,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,12,233066,0.638,0.551,f,-11.235,major,0.0621,0.834,6.17e-5,0.212,0.807,121.889,4,Jason Mraz
67Bzf8n42MXKB6D5qvWDaX,Zero Percent,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,13,431293,0.775,0.453,f,-11.373,major,0.0739,0.75,0,0.633,0.813,113.63,4,Jason Mraz
3CAE5IACqVRPQRCxsl1qFs,At Last/ Sleep All Day,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,14,425733,0.562,0.377,b,-11.475,minor,0.0791,0.79,0,0.703,0.512,104.695,4,Jason Mraz
6yyQumU5oO0m7mWIqU907u,Hey Love,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,15,285773,0.681,0.18,d#,-16.575,minor,0.0381,0.861,6.53e-4,0.0974,0.246,113.581,4,Jason Mraz
09WJqO0Un8WjnfXYgvdKwA,Welcome to Schubas - Medley,20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,1,2054800,0.479,0.374,f#,-10.165,minor,0.0439,0.809,0,0.982,0.416,98.41,4,Jason Mraz
393tM6FFkxhkZOqJBGWr4H,"Did You Get My Message? - Audience Rehearsal; Live at Schubas Tavern, Chicago, IL, 2006",17,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,2,334680,0.496,0.527,b,-12.339,major,0.499,0.753,4.57e-6,0.844,0.409,89.186,4,Jason Mraz
7H0pYa3WsOFj1SfePD6R5G,"Did You Get My Message? - Live at Schubas Tavern, Chicago, IL, 2006",20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,3,336440,0.43,0.525,f#,-9.533,major,0.163,0.781,0,0.479,0.704,86.805,4,Jason Mraz
1GiFW1ghSjlhHZclCU23Hy,"Snakes in Schubas - Live at Schubas Tavern, Chicago, IL, 2006",15,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,4,79506,0.374,0.746,a,-12.893,major,0.9,0.721,3.34e-5,0.713,0.261,152.712,5,Jason Mraz
4ndj87Tz0QE8ECxcqsovla,Childlike Wildlike - Live,21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,5,312493,0.573,0.287,c#,-12.07,minor,0.0622,0.829,3.22e-6,0.699,0.658,116.952,4,Jason Mraz
6ZXCYyeFEE41bxIXHxR8HR,"Older Lover Undercover - Live at Montalvo Arts Center, Saratoga, CA, 2006",19,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,6,316520,0.503,0.586,a#,-10.59,major,0.115,0.754,3.48e-5,0.969,0.357,109.998,4,Jason Mraz
5m69QONwsVBOYJAeQrjI2t,"Sleeping to Dream - Live at Montalvo Arts Center, Saratoga, CA, 2006",26,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,7,257000,0.504,0.286,d,-11.328,major,0.0318,0.771,0,0.757,0.224,81.434,4,Jason Mraz
0PSpPABGFLN4D9Iqa46CQj,God Rests in Reason - Live,20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,8,291066,0.331,0.28,d,-11.887,major,0.0299,0.813,5.97e-5,0.772,0.151,104.829,4,Jason Mraz
5y4N2KP9c3amtXlfxplF1s,"Life Is Wonderful - Live at Montalvo Arts Center, Saratoga, CA, 2006",24,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,9,251640,0.538,0.319,g#,-11.1,minor,0.0292,0.644,0,0.708,0.198,89.119,4,Jason Mraz
2U80PsQHnfb2svAHIXqWsE,"Did You Get My Message? - Live at Montalvo Arts Center, Saratoga, CA, 2006",18,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,10,266626,0.384,0.727,c#,-8.361,major,0.0677,0.5,0,0.838,0.421,168.121,4,Jason Mraz
14dkXCyDuMbZXmmWYoVITx,"Please Don't Tell Her - Live at Montalvo Arts Center, Saratoga, CA, 2006",22,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,11,324320,0.341,0.465,e,-8.987,major,0.0307,0.423,0,0.788,0.142,78.889,4,Jason Mraz
3mEErzqUg8exSpHrSPYxgk,"Song for a Friend - Live at Montalvo Arts Center, Saratoga, CA, 2006",21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,12,740480,0.336,0.512,b,-10.912,minor,0.0641,0.527,2.24e-5,0.705,0.242,86.492,4,Jason Mraz
3HqfbuwqUIrnI8u9PGQ3os,"10,000 Motherfuckers - Live at Montalvo Arts Center, Saratoga, CA, 2006",22,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,13,454066,0.462,0.149,d,-12.73,minor,0.0327,0.843,0,0.709,0.156,126.848,4,Jason Mraz
3YEP82U6YK6ZDZlvaZjINZ,The Beauty in Ugly - Ugly Betty Version,21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,14,150372,0.602,0.726,a,-6.739,minor,0.0979,0.114,0,0.178,0.764,87.437,4,Jason Mraz
4MW6iAySicumcMCbScZPCG,Life Is Wonderful,49,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,1,260466,0.611,0.409,g#,-9.286,minor,0.0318,0.156,0,0.0496,0.394,97.944,4,Jason Mraz
3qBaCCsAJGkSJc8XBui6Mp,Wordplay,49,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,2,186506,0.464,0.877,g,-3.793,major,0.0499,0.192,0,0.1,0.512,176.662,4,Jason Mraz
2MMRWb4gn8mwpK5RLlPtl5,Geek in the Pink,50,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,3,235506,0.665,0.749,a#,-4.43,minor,0.0776,0.374,0,0.0375,0.897,91.822,4,Jason Mraz
4OI0mQIFAvlHFm2PPSOG0R,Did You Get My Message?,36,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,4,240506,0.531,0.75,c#,-4.985,major,0.0466,0.434,0,0.0924,0.652,170.366,4,Jason Mraz
7MxhtoiYMmro4VyBzUFm0P,Mr. Curiosity,46,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,5,235026,0.558,0.216,a#,-12.373,major,0.0446,0.968,1.22e-6,0.0958,0.211,95.907,3,Jason Mraz
2pcjTYxIwNWiwMiOB3nnal,Clockwatching,33,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,6,263466,0.624,0.709,g,-6.564,major,0.0531,0.107,3.51e-6,0.113,0.674,145.993,4,Jason Mraz
01pgHbtziFmLnaIdTbz3FK,Bella Luna,50,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,7,302346,0.755,0.454,a,-9.609,minor,0.0352,0.757,0,0.236,0.331,120.06,4,Jason Mraz
5N2WULg6bU9oDNJHVwvZS1,Plane,45,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,8,313946,0.608,0.448,f#,-6.909,major,0.038,0.631,0,0.114,0.338,119.876,4,Jason Mraz
0RTtWFIcKYOlT9Ad7bm1kR,O. Lover,31,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,9,234760,0.722,0.867,b,-5.062,minor,0.0499,0.234,0,0.245,0.676,124.957,4,Jason Mraz
3ufmwOhsjryZnCIAc0ZEjC,Please Don't Tell Her,34,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,10,277853,0.575,0.59,e,-6.909,major,0.0429,0.407,0,0.13,0.18,81.036,4,Jason Mraz
6uhqrrrgiOrWL2jNoc2KV3,The Forecast,29,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,11,225200,0.503,0.466,f,-11.358,major,0.0295,0.516,1.27e-4,0.105,0.44,128.094,5,Jason Mraz
7CiEBRYU9Yv6MD1TPZQpWj,Song for a Friend,35,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,12,488093,0.404,0.467,b,-8.392,minor,0.0359,0.61,8.2e-6,0.109,0.286,89.191,4,Jason Mraz
1hVFJYGG0f81LRxqKyJssT,"Tonight, Not Again - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",22,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,1,475893,0.156,0.766,d#,-6.552,major,0.0694,0.36,9.95e-6,0.971,0.196,53.76,4,Jason Mraz
3X7lLRlTXL9u4flu5D7bTo,"Not so Usual - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",24,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,2,213706,0.339,0.832,e,-5.188,minor,0.0717,0.126,0,0.933,0.515,202.013,4,Jason Mraz
36tgkinADDs5k9vjygXR9k,"Dialogue - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",18,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,3,52693,0.331,0.893,g,-8.522,major,0.824,0.877,0,0.927,0.153,84.947,4,Jason Mraz
4Z9RrdTNfFBhHOtdDSf1Nm,"No Doubling Back - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,4,270306,0.444,0.849,a,-6.602,major,0.0502,0.634,7.08e-6,0.942,0.164,115.251,4,Jason Mraz
3jH92uUHDEPQfjfQKYErj1,"You and I Both - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",30,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,5,219400,0.344,0.798,g,-6.305,major,0.0394,0.612,0,0.988,0.457,103.585,4,Jason Mraz
0man2fi5YqmLzEIzc1zzUK,"Absolutely Zero - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",22,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,6,375000,0.343,0.554,f,-6.228,major,0.0314,0.659,0,0.969,0.148,130.458,4,Jason Mraz
6jVfR41eB6iCp2MnGgxDex,"1,000 Things - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,7,250600,0.256,0.773,g,-6.792,major,0.0487,0.705,5.16e-6,0.961,0.35,101.009,4,Jason Mraz
3IdJQNgSGRR9RSuyU8elU6,"Common Pleasure - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",20,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,8,318800,0.437,0.932,g,-5.339,minor,0.0745,0.201,2.45e-6,0.835,0.466,123.417,4,Jason Mraz
6687oL9h4f22w8mX1XBrF8,Curbside Prophet - Live,23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,9,313360,0.488,0.922,c,-4.732,major,0.0979,0.207,0,0.981,0.607,96.217,4,Jason Mraz
25dc7wKgV1HyHIKG3frcme,"Sleeping to Dream - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",44,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,10,253200,0.263,0.5,d,-8.759,major,0.0355,0.701,0,0.986,0.195,168.129,4,Jason Mraz
1lYaDA4d43jJ6cllLiAI3t,"Unfold - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",24,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,11,508640,0.416,0.769,f#,-6.358,minor,0.0392,0.367,1.94e-4,0.977,0.287,108.982,4,Jason Mraz
2xADcO9PNYl9nZSiLVeAea,"No Stopping Us - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",21,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,12,369933,0.377,0.874,c#,-4.28,major,0.0815,0.186,0,0.976,0.344,118.939,4,Jason Mraz
6KwJvvGEAAGZqI3QyOdAJc,"The Remedy (I Won't Worry) - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",27,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,13,219466,0.477,0.94,a#,-4.445,major,0.0718,0.348,0,0.97,0.466,105.109,4,Jason Mraz
0hDtUCLrRjaLlUTW3jL2BM,"After an Afternoon - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",21,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,14,226533,0.325,0.34,a,-11.951,major,0.0447,0.839,0,0.977,0.435,129.7,3,Jason Mraz
3CqUvq23J0XH8SrlMJg5rB,"Too Much Food - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",19,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,15,371360,0.307,0.974,a,-4.174,major,0.199,0.22,0,0.978,0.382,107.843,4,Jason Mraz
2mKjs6s0Z1imKKb6gOk628,You and I Both,58,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,1,220173,0.61,0.784,g,-7.469,major,0.0473,0.177,0,0.36,0.698,98.97,4,Jason Mraz
0hK8yn7I0oqrqXljVVGPla,I'll Do Anything,45,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,2,191889,0.57,0.711,a,-4.156,major,0.0701,0.119,0,0.352,0.649,163.129,4,Jason Mraz
4tK4ARuilOrBzwVQK73E0Y,The Remedy (I Won't Worry),61,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,3,256440,0.589,0.867,a#,-4.523,major,0.0385,0.04,0,0.306,0.795,94.519,4,Jason Mraz
5ao7iGf2HhRta6E7xFAQxW,Who Needs Shelter,33,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,4,192260,0.483,0.569,f#,-7.866,minor,0.0301,0.597,2.18e-6,0.218,0.264,142.426,4,Jason Mraz
3FKp7QAJoLHPsywOp6UvMH,Curbside Prophet,47,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,5,214552,0.62,0.793,f,-5.964,major,0.066,0.258,0,0.0828,0.893,177.996,4,Jason Mraz
0Lvb5I6rWUSPoQSZ3u9eL8,Sleep All Day,48,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,6,296843,0.616,0.811,d,-6.51,major,0.0671,0.367,0,0.107,0.793,97.984,4,Jason Mraz
6e6Ut2zlAbzWGu7ALEXjoi,Too Much Food,31,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,7,221425,0.627,0.925,d,-4.441,major,0.0476,0.0271,0,0.159,0.55,99.992,4,Jason Mraz
34biZPd8KseS4RO4aNvPAP,Absolutely Zero,32,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,8,339196,0.519,0.497,f,-7.749,major,0.027,0.129,0,0.296,0.115,135.06,4,Jason Mraz
2qGMq8rhfgyVZ3ScVLJ3pL,"On Love, in Sadness",31,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,9,208793,0.56,0.832,a,-5.595,major,0.0353,0.108,0,0.232,0.802,100.96,4,Jason Mraz
05aOhqraGCEElAG5vvAtN5,No Stopping Us,32,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,10,198855,0.646,0.836,c#,-6.203,major,0.0327,0.301,3.23e-5,0.29,0.727,105.992,4,Jason Mraz
3yehL1CJJzTSzjO9aarWuS,The Boy's Gone,29,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,11,255047,0.686,0.556,c#,-8.5,minor,0.0271,0.532,0,0.0922,0.36,113.007,4,Jason Mraz
1rYaazf0a17MQIdUgTB6DQ,"Tonight, Not Again",28,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,12,289041,0.613,0.805,g#,-7.925,major,0.0518,0.0167,1.04e-5,0.0691,0.356,102.449,4,Jason Mraz
73GPjzTe0NsBwOrYBGhDR0,20th Century Fox Fanfare,8,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,1,25186,0.405,0.705,a#,-5.596,major,0.106,0.561,0.0174,0.199,0.556,89.336,4,Queen
3cMunJsyeFbyYm7X3LgW9T,Somebody To Love - 2011 Mix,52,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,2,295733,0.466,0.698,g#,-6.967,major,0.0629,0.164,0,0.127,0.349,109.772,3,Queen
4nla8cAvm6AQFnNou9WiR1,Doing All Right - …revisited,47,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,3,196840,0.373,0.453,a,-9.224,major,0.0419,0.261,4.59e-5,0.16,0.418,95.384,4,Queen
6XJyZY2e0k9hZYV7T6TZkB,Keep Yourself Alive - Live at The Rainbow,46,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,4,236083,0.308,0.975,a,-5.894,minor,0.173,0.0194,9.14e-6,0.975,0.295,138.974,4,Queen
6AAa4zIwllv49ACRh2ndLh,Killer Queen - 2011 Mix,52,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,5,179355,0.526,0.64,a#,-6.374,major,0.0472,0.365,1.3e-6,0.0958,0.622,117.132,4,Queen
7ayVko8RIfeikaANiv8s4I,Fat Bottomed Girls - Live in Paris,48,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,6,277706,0.314,0.914,d,-5.884,major,0.0599,0.0797,2.43e-5,0.956,0.346,92.049,4,Queen
6AWe04n4zsYkGKb3Pf7LMk,Bohemian Rhapsody - 2011 Mix,51,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,7,354947,0.39,0.397,c,-9.963,minor,0.0513,0.287,0,0.207,0.246,144.031,4,Queen
6UzSmURaa506OfZxFZci1J,Now I'm Here - Live at The Hammersmith Odeon,44,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,8,265981,0.347,0.919,a,-7.39,major,0.139,0.142,0.00542,0.714,0.13,133.86,4,Queen
0xqaviScnf68cFZf0caB4V,Crazy Little Thing Called Love - 2011 Remaster,48,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,9,163342,0.626,0.762,g,-6.846,major,0.0432,0.673,2.1e-6,0.325,0.766,76.793,4,Queen
0GN3KwXNPI6wNmLlbSoVzi,Love Of My Life - Live at Rock in Rio Festival,47,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,10,268703,0.228,0.563,d,-11.962,major,0.0953,0.807,8.63e-6,0.809,0.0713,111.7,5,Queen
56WjtnIYDizFHsceYrZEvE,We Will Rock You - Movie Mix,46,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,11,129093,0.64,0.593,b,-6.24,minor,0.121,0.117,1.21e-6,0.78,0.407,81.402,4,Queen
3LjvFUqQi5LoqaRK6CLwMk,Another One Bites The Dust - 2011 Remaster,48,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,12,214640,0.928,0.526,f,-6.486,minor,0.161,0.0969,0.263,0.153,0.753,109.958,4,Queen
25H6P7a94WUr5102lC6TNI,I Want To Break Free,59,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,13,223080,0.807,0.414,e,-8.903,major,0.0352,0.105,2.57e-5,0.0813,0.502,108.944,4,Queen
5AZGbqiIK5t1jrWSPT7k8X,Under Pressure - Remastered,47,3BHe7LbW5yRjyqXNJ3A6mW,Bohemian Rhapsody (The Original Soundtrack),22,14,244484,0.672,0.699,d,-7.831,major,0.0475,0.395,0,0.094,0.46,113.737,4,Queen
